date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking
2026-06-30,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Adr_Global_Value_Roas_280626_All,115644,603,521,50,8.291874,8.126036,191781.094527,17,30,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,553563,5362,4286,373,6.95636,7.441253,103238.157404,68,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H1_EN_clean,216061,960,798,88,9.166667,10.3125,225063.541667,17,103,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes_CAR_A7_UGC_H1_US_clean,320801,733,627,120,16.371078,18.008186,437654.843111,37,82,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,70989,224,192,28,12.5,13.392857,316915.178571,3,21,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_EN_clean,38003,359,323,20,5.571031,6.128134,105857.938719,7,80,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,426414,9479,9090,119,1.255407,1.297605,44985.125013,67,3508,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,188731,3947,3740,56,1.418799,1.46947,47816.31619,30,1544,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,12205,93,85,4,4.301075,4.301075,131236.55914,2,28,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,4089,35,34,8,22.857143,25.714286,116828.571429,3,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,15005,163,141,8,4.907975,5.521472,92055.214724,1,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,5241,25,22,5,20,24,209640,1,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H1_US_clean,16466,217,198,7,3.225806,3.225806,75880.184332,3,69,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Auto_Roas_290626_South-US,Cardia_Auto_Roas_290626_South-US_All,Vid_CAR_A1_UGC_H1_US_clean,18370,22,20,7,31.818182,36.363636,835000,1,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-06-30,Cardia_Auto_Roas_290626_South-US,Cardia_Auto_Roas_290626_South-US_All,Vid_CAR_A1_UGC_H1_US_clean_Images,231268,327,269,100,30.58104,33.333333,707241.590214,17,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Value_Roas_260626_All,Cardia_Global_Value_Roas_260626_All,Cardia_Adr_Global_Value_Roas_240626_All,4270,66,59,9,13.636364,13.636364,64696.969697,1,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H2_EN_202606221322_clean,72909,1422,1227,78,5.485232,5.555556,51272.151899,24,18,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A2_UGC_H1_EN_202606221042_clean,36617,347,294,61,17.579251,18.15562,105524.495677,19,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,91432,1888,1571,113,5.985169,6.091102,48427.966102,40,47,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A3_UGC_H2_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,452378,3300,2610,474,14.363636,15.454545,137084.242424,155,15,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Adr_Global_Value_Roas_280626_All,90351,469,443,57,12.153518,12.793177,192646.055437,14,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,665438,4589,3973,518,11.287862,11.745478,145007.191109,112,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H1_EN_clean,2060,24,24,1,4.166667,4.166667,85833.333333,1,2,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes_CAR_A7_UGC_H1_US_clean,22241,31,29,8,25.806452,29.032258,717451.612903,3,3,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,0,0,0,0,,,,1,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_EN_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,288468,5963,5576,67,1.123596,1.123596,48376.320644,34,2115,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,209746,3856,3580,74,1.919087,1.970954,54394.709544,29,1382,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,22907,77,66,17,22.077922,22.077922,297493.506494,3,8,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,13760,61,54,13,21.311475,22.95082,225573.770492,3,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,37141,218,195,24,11.009174,11.46789,170371.559633,3,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,19933,66,59,23,34.848485,34.848485,302015.151515,3,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H1_US_clean,42736,227,202,11,4.845815,5.286344,188264.317181,2,62,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_EN_clean,22220,102,97,11,10.784314,10.784314,217843.137255,,23,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,32593,197,174,24,12.182741,12.690355,165446.700508,6,48,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_US_clean,25469,71,65,14,19.71831,21.126761,358718.309859,2,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes,Cardia_Global_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_EN_clean,7036,79,72,7,8.860759,11.392405,89063.291139,1,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_US_clean,50504,281,220,19,6.761566,7.117438,179729.537367,1,89,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_US_clean,18035,82,69,10,12.195122,13.414634,219939.02439,1,25,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_EN_clean,94957,485,349,49,10.103093,10.927835,195787.628866,3,94,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_EN_clean,26573,238,215,17,7.142857,7.142857,111651.260504,2,51,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_US_clean,138786,651,525,204,31.336406,33.794163,213188.940092,27,78,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,225801,1063,807,279,26.246472,28.69238,212418.626529,41,106,,BELOW_AVERAGE_35,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_EN_clean,111572,562,444,112,19.928826,23.131673,198526.690391,14,89,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes,Cardia_Africa_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_EN_clean,136098,552,436,139,25.181159,26.268116,246554.347826,28,37,,AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_US_clean,52297,60,42,4,6.666667,11.666667,871616.666667,,32,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_US_clean,76445,193,168,8,4.145078,4.663212,396088.082902,1,15,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H2_EN_clean,59892,181,163,7,3.867403,3.867403,330895.027624,1,40,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes,Cardia_India_Auto_Roas_010726_Diabetes_CAR_A7_UGC_H1_EN_clean,33185,140,112,3,2.142857,2.142857,237035.714286,,24,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A1_UGC_H1_US_clean,21163,96,81,11,11.458333,12.5,220447.916667,,27,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A4_UGC_H1_US_clean,30262,668,561,38,5.688623,6.137725,45302.39521,11,156,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,104939,940,676,208,22.12766,23.723404,111637.234043,30,46,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A4_UGC_H2_US_clean,16347,252,211,13,5.15873,5.952381,64869.047619,5,39,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative_CAR_A2_UGC_H1_US_clean,34420,107,97,15,14.018692,14.953271,321682.242991,1,14,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,287891,8209,7370,102,1.242539,1.218175,35070.16689,53,2620,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,134546,3348,3080,64,1.911589,1.792115,40186.9773,39,1101,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010726_All_Creative,Cardia_India_Auto_Roas_010727_All_Creative_ HealthGuard,157409,2311,1782,475,20.553873,23.150151,68112.938122,45,124,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A4_UGC_H1_US_clean,28945,11,11,0,0,,2631363.636364,,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,121478,128,128,0,0,,949046.875,,57,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,21971,11,11,2,18.181818,9.090909,1997363.636364,,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A1_UGC_H1_US_clean,560,1,1,0,0,,560000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_Creative01,43238,52,52,1,1.923077,1.923077,831500,,19,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A4_UGC_H2_US_clean,140,1,1,0,0,,140000,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative,Cardia_US_Auto_Roas_010726_All_Creative_CAR_A2_UGC_H1_US_clean,8807,13,13,0,0,,677461.538462,,6,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,566252,11136,9904,264,2.37069,2.487428,50848.778736,90,3977,,BELOW_AVERAGE_35,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,185727,6513,5718,76,1.166897,1.212959,28516.351912,46,2051,,ABOVE_AVERAGE,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN,Cardia_India_Auto_Roas_010726_Creative_CAR_A6_UGC_H2_EN - Copy,Cardia_Global-ExcludeUS_Auto_Roas_010726_Creative_Image,350963,7432,5928,479,6.445102,6.929494,47223.223897,143,210,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All_ CAR_A7_UGC_H2_US_clean,113670,427,368,62,14.519906,14.98829,266206.088993,18,87,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,Cardia_Global_Auto_Roas_010726_All,452379,6218,5205,276,4.438726,4.696044,72753.136057,67,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean-Image,529743,8288,6224,504,6.081081,6.829151,63916.867761,127,141,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,Cardia_India_Auto_Roas_010726_Creative_ Man_celebrating_World_Cup_goal_202606232334_clean,4287,59,49,2,3.389831,3.389831,72661.016949,,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_EN_clean,24627,135,116,15,11.111111,12.592593,182422.222222,4,51,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_EN_clean,26043,145,128,22,15.172414,15.862069,179606.896552,4,19,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H1_US_clean,32012,151,120,20,13.245033,13.245033,212000,,61,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-01,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Dup,Cardia_South-Africa+Nigeria_Auto_Roas_010726_Diabetes,Cardia_South-Africa+Nigeria_Auto_Roas_010726_CAR_A7_UGC_H2_US_clean,41584,146,111,22,15.068493,16.438356,284821.917808,2,45,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H2_EN_202606221322_clean,45384,540,488,53,9.814815,10.185185,84044.444444,20,6,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A2_UGC_H1_EN_202606221042_clean,14014,91,73,15,16.483516,23.076923,154000,1,1,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_CAR_A6_UGC_H1_EN_202606221143_clean,23006,424,389,33,7.783019,8.018868,54259.433962,15,11,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass,Cardia_Roas_India_280626_Mass_ Man_celebrating_World_Cup_goal_202606232334_clean,185156,1038,878,207,19.942197,20.61657,178377.649326,74,4,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Adr_Global_Value_Roas_280626_All,32489,123,104,15,12.195122,13.00813,264138.211382,1,7,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,Cardia_Global_Value_Roas_280626_All,224136,1975,1784,189,9.56962,10.227848,113486.582278,34,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_280626_Diabetes,Cardia_Global_Auto_Roas_260626_Diabetes_CAR_A7_UGC_H2_US_clean,0,0,0,0,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H2_EN_202606221322_clean,82335,1608,1545,33,2.052239,2.114428,51203.358209,14,610,,BELOW_AVERAGE_20,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A6_UGC_H1_EN_202606221143_clean,73530,1055,1003,27,2.559242,2.559242,69696.682464,14,462,,BELOW_AVERAGE_10,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A2_UGC_H1_US_clean,14452,59,57,17,28.813559,28.813559,244949.152542,2,5,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H2_US_clean,7575,30,23,4,13.333333,13.333333,252500,,10,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_Creative01,10948,80,73,11,13.75,15,136850,2,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A1_UGC_H1_US_clean,9565,37,32,10,27.027027,27.027027,258513.513514,1,4,,UNKNOWN,UNKNOWN,UNKNOWN
2026-07-02,Cardia_Global_Auto_Roas_290626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative,Cardia_Global_Auto_Roas_280626_All_Creative_CAR_A4_UGC_H1_US_clean,9204,91,86,3,3.296703,3.296703,101142.857143,2,22,,UNKNOWN,UNKNOWN,UNKNOWN
