date,ad_name,country,spend,impressions,clicks,installs,currency
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,EG,1709,36,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GQ,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ER,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ET,756,75,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,FM,15,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,FJ,22,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GM,9,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GH,67,6,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GN,17,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GW,496,3,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,GY,7,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,HT,26,6,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,IN,5800,430,6,4,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ID,248,15,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,IQ,310,25,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,CI,270,6,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,JO,5,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,KE,172,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,KI,14,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LA,109,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LB,10,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LS,98,6,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LR,73,14,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LY,682,56,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MG,1014,63,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MW,312,34,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MY,78,2,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MV,19,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ML,12,7,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MR,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MN,16,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MA,323,32,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MZ,220,21,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,MM,306,21,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NA,10,2,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NR,1,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NP,610,44,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NI,18,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NE,27,7,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,NG,407,22,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,PK,2244,194,5,4,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,PW,8,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,PS,46,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,PG,168,29,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,PH,468,17,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,CG,29,2,0,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,RW,105,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ST,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SA,49,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SN,15,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SL,139,15,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SB,72,8,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SO,709,54,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZA,413,3,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SS,200,28,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,LK,291,23,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SZ,43,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,SY,925,107,4,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TJ,59,4,1,1,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TZ,333,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TH,52,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TL,331,47,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TG,17,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TT,57,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TN,261,18,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TR,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,TM,111,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,UG,59,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,UZ,224,11,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,VE,59,5,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,VN,121,4,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,YE,349,62,0,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZM,152,16,1,,VND
2026-07-06,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,ZW,368,15,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,AF,1741,282,5,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,DZ,2688,299,3,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,AO,364,32,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BH,0,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BD,4043,382,3,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BJ,58,8,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BT,103,17,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BW,266,18,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BF,39,11,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,BI,243,36,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,KH,48,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CM,129,25,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CF,5,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TD,119,22,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CN,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,KM,6,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CD,1740,34,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,DJ,6,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,EG,771,42,2,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GQ,7,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ER,20,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ET,5011,334,7,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,FJ,254,10,1,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GA,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GM,39,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GH,106,12,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GN,378,21,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GW,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,GY,41,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,HT,579,38,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,IN,4640,742,2,3,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ID,119,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,IQ,304,19,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CI,346,15,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,JO,76,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,KE,632,57,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,KI,29,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LA,128,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LB,11,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LS,11,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LR,301,26,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LY,356,31,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MG,639,86,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MW,1052,124,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ML,73,20,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MR,13,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MU,14,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MN,18,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MA,228,42,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MZ,136,19,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,MM,182,17,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,NA,9,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,NP,1406,274,3,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,NI,39,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,NE,21,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,NG,1320,74,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,OM,10,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,PK,11342,1072,24,12,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,PS,41,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,PA,0,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,PG,275,27,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,PH,999,23,2,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,QA,30,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,CG,65,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,RW,129,17,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,WS,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ST,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SA,24,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SN,81,9,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SC,16,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SL,353,53,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SB,115,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SO,1085,84,2,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ZA,172,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SS,589,53,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,LK,486,26,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SR,3,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SZ,35,7,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,SY,1029,151,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TJ,171,3,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TZ,281,29,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TL,255,30,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TG,31,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TO,24,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TN,219,32,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,TM,6,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,UG,46,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,AE,17,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,UZ,69,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,VE,144,39,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,YE,460,82,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ZM,362,37,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,ZW,796,23,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,AF,1257,298,3,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,DZ,4930,576,6,3,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,AO,260,45,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BD,2171,272,2,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BJ,122,14,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BT,61,23,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BO,13,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BW,59,14,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BR,142,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BF,77,20,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,BI,166,48,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KH,113,5,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CM,545,22,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CV,17,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CF,11,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,TD,123,19,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CN,8,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CO,36,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KM,1,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CD,1069,49,2,2,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,DO,114,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,EG,1571,85,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,SV,27,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GQ,20,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,ER,7,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,ET,3522,307,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,FM,12,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,FJ,63,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GA,48,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GM,928,13,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GE,4,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GH,567,16,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GN,129,30,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,GY,6,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,HT,146,22,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,IN,7562,816,9,7,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,ID,273,14,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,IQ,1080,59,2,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,CI,158,15,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,JO,387,12,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KE,737,42,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KI,90,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KW,27,2,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,KG,2,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,LA,34,4,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,LB,116,5,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,LS,332,15,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,LR,217,49,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,LY,1238,105,1,1,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MG,645,126,4,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MW,665,96,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MY,52,3,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MV,14,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,ML,98,30,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MR,13,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MU,18,1,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MA,462,58,1,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MZ,280,26,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,MM,296,17,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,NA,98,6,0,,VND
2026-07-06,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,NP,896,127,1,,VND
