date,campaign_name,adset_name,ad_name,spend,impressions,reach,clicks,ctr,inline_link_click_ctr,cpm,installs,video_3s,cost_per_install,quality_ranking,engagement_rate_ranking,conversion_rate_ranking,currency
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,15213,821,733,14,1.705238,1.705238,18529.841657,5,179,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,60544,6888,6096,71,1.030778,0.972706,8789.779326,27,1360,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,31628,3207,2874,42,1.309635,1.309635,9862.176489,9,338,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,124,2,2,0,0,,62000,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,24,4,3,0,0,,6000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,143,14,13,0,0,,10214.285714,,3,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,190,32,29,0,0,,5937.5,,4,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads3,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,4,5,4,0,0,,800,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,60,6,6,0,0,,10000,,1,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Bidding_Install_060726_All_Ads2_3Adcreative,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,0,1,1,0,0,,0,,,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S1_UGC_H1_US_META_clean,10099,664,588,14,2.108434,1.807229,15209.337349,5,108,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S3_UGC_H1_US_META_clean,5845,350,316,6,1.714286,1.714286,16700,4,87,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S7_SKIT_H2_US_META_clean,38222,3953,3530,36,0.910701,0.935998,9669.112067,9,754,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_050726_All_SAYA_S2_UGC_H1_US_META_clean,20101,2564,2435,19,0.74103,0.702028,7839.703588,5,372,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Say_Global_Auto_Install_060726_All_Ads4,Say_Global_Auto_Install_060726_All,Say_Global_Auto_Install_060726_All_ SAYA_S7_SKIT_H1_US_META_clean,11954,1405,1249,10,0.711744,0.569395,8508.185053,2,46,,UNKNOWN,UNKNOWN,UNKNOWN,VND
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_CAR_A6_UGC_CL02_US_clean,4.66,9771,9420,28,0.286562,0.23539,0.476922,8,1870,,UNKNOWN,UNKNOWN,UNKNOWN,USD
2026-07-06,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All,Cardia_Global_Auto_Roas_060726_All_ CAR_A1_UGC_CL06_US_clean,0.13,91,90,2,2.197802,2.197802,1.428571,,35,,UNKNOWN,UNKNOWN,UNKNOWN,USD
